year,exporter,importer,hs6,trade_value,distance,pci,gdp_ex,pop_ex,internet_ex,gdp_im,pop_im,internet_im,tariff,legal_ex,legal_im,same_legal,ln_trade_value,log_distance,ln_gdp_ex,ln_gdp_im,ln_pop_ex,ln_pop_im
2019,THA,OMN,200599,269930.4835,4666,0.145,543976691793.886,71522271.0,66.6524,88060858257.4772,4591241.0,90.2594,0.1481641711240724,uk,uk,1,12.505923440961958,8.448057452581375,27.022172236917317,25.20129398350721,18.08551944168111,15.339660915863616
2019,THA,OMN,210390,482198.11,4666,0.421,543976691793.886,71522271.0,66.6524,88060858257.4772,4591241.0,90.2594,0.11811426770153202,uk,uk,1,13.08611239902033,8.448057452581375,27.022172236917317,25.20129398350721,18.08551944168111,15.339660915863616
2019,THA,OMN,210690,1557727.7650000001,4666,0.198,543976691793.886,71522271.0,66.6524,88060858257.4772,4591241.0,90.2594,0.03782019541478413,uk,uk,1,14.258739398472757,8.448057452581375,27.022172236917317,25.20129398350721,18.08551944168111,15.339660915863616
2019,THA,QAT,020714,1885614.975,5288,0.823,543976691793.886,71522271.0,66.6524,176371428571.429,2638657.0,99.6528,0.010773096397304336,uk,fr,0,14.44976510267254,8.573195381531523,27.022172236917317,25.895857997850896,18.08551944168111,14.785780633563377
2019,THA,QAT,160100,0.0,5288,-0.231,543976691793.886,71522271.0,66.6524,176371428571.429,2638657.0,99.6528,0.12416459998367677,uk,fr,0,0.0,8.573195381531523,27.022172236917317,25.895857997850896,18.08551944168111,14.785780633563377
2019,THA,QAT,160232,498786.59,5288,0.287,543976691793.886,71522271.0,66.6524,176371428571.429,2638657.0,99.6528,0.10896002813866638,uk,fr,0,13.119935612767206,8.573195381531523,27.022172236917317,25.895857997850896,18.08551944168111,14.785780633563377
2019,THA,QAT,040210,0.0,5288,-0.534,543976691793.886,71522271.0,66.6524,176371428571.429,2638657.0,99.6528,0.11206100352573821,uk,fr,0,0.0,8.573195381531523,27.022172236917317,25.895857997850896,18.08551944168111,14.785780633563377
2019,THA,QAT,190531,1784.46,5288,-0.298,543976691793.886,71522271.0,66.6524,176371428571.429,2638657.0,99.6528,0.1179778485360324,uk,fr,0,7.487431364095237,8.573195381531523,27.022172236917317,25.895857997850896,18.08551944168111,14.785780633563377
2019,THA,QAT,200599,269930.4835,5288,0.145,543976691793.886,71522271.0,66.6524,176371428571.429,2638657.0,99.6528,0.02036625124277265,uk,fr,0,12.505923440961958,8.573195381531523,27.022172236917317,25.895857997850896,18.08551944168111,14.785780633563377
2019,THA,QAT,210390,482198.11,5288,0.421,543976691793.886,71522271.0,66.6524,176371428571.429,2638657.0,99.6528,0.06018520199619816,uk,fr,0,13.08611239902033,8.573195381531523,27.022172236917317,25.895857997850896,18.08551944168111,14.785780633563377
2019,THA,QAT,210690,1557727.7650000001,5288,0.198,543976691793.886,71522271.0,66.6524,176371428571.429,2638657.0,99.6528,0.026221668333518158,uk,fr,0,14.258739398472757,8.573195381531523,27.022172236917317,25.895857997850896,18.08551944168111,14.785780633563377
2019,THA,SAU,020714,1885614.975,6106,0.823,543976691793.886,71522271.0,66.6524,888890133333.333,30063799.0,95.7247,0.13083447962258307,uk,is,0,14.44976510267254,8.717027173294824,27.022172236917317,27.513239480271185,18.08551944168111,17.21883231487594
2019,THA,SAU,160100,0.0,6106,-0.231,543976691793.886,71522271.0,66.6524,888890133333.333,30063799.0,95.7247,0.0972617377558581,uk,is,0,0.0,8.717027173294824,27.022172236917317,27.513239480271185,18.08551944168111,17.21883231487594
2019,THA,SAU,160232,498786.59,6106,0.287,543976691793.886,71522271.0,66.6524,888890133333.333,30063799.0,95.7247,0.056325723479370884,uk,is,0,13.119935612767206,8.717027173294824,27.022172236917317,27.513239480271185,18.08551944168111,17.21883231487594
2019,THA,SAU,040210,0.0,6106,-0.534,543976691793.886,71522271.0,66.6524,888890133333.333,30063799.0,95.7247,0.01889816904004331,uk,is,0,0.0,8.717027173294824,27.022172236917317,27.513239480271185,18.08551944168111,17.21883231487594
2019,THA,SAU,190531,1784.46,6106,-0.298,543976691793.886,71522271.0,66.6524,888890133333.333,30063799.0,95.7247,0.053537525040192706,uk,is,0,7.487431364095237,8.717027173294824,27.022172236917317,27.513239480271185,18.08551944168111,17.21883231487594
2019,THA,SAU,200599,269930.4835,6106,0.145,543976691793.886,71522271.0,66.6524,888890133333.333,30063799.0,95.7247,0.05552566508374458,uk,is,0,12.505923440961958,8.717027173294824,27.022172236917317,27.513239480271185,18.08551944168111,17.21883231487594
2019,THA,SAU,210390,482198.11,6106,0.421,543976691793.886,71522271.0,66.6524,888890133333.333,30063799.0,95.7247,0.11214486496732896,uk,is,0,13.08611239902033,8.717027173294824,27.022172236917317,27.513239480271185,18.08551944168111,17.21883231487594
2019,THA,SAU,210690,1557727.7650000001,6106,0.198,543976691793.886,71522271.0,66.6524,888890133333.333,30063799.0,95.7247,0.09925804598972983,uk,is,0,14.258739398472757,8.717027173294824,27.022172236917317,27.513239480271185,18.08551944168111,17.21883231487594
2019,THA,ARE,020714,1885614.975,4904,0.823,543976691793.886,71522271.0,66.6524,433926208304.969,9445785.0,99.15,0.1342097839606857,uk,uk,1,14.44976510267254,8.497806477616047,27.022172236917317,26.79614032964352,18.08551944168111,16.061079168222147
2019,THA,ARE,160100,0.0,4904,-0.231,543976691793.886,71522271.0,66.6524,433926208304.969,9445785.0,99.15,0.0761100895226729,uk,uk,1,0.0,8.497806477616047,27.022172236917317,26.79614032964352,18.08551944168111,16.061079168222147
2019,THA,ARE,160232,498786.59,4904,0.287,543976691793.886,71522271.0,66.6524,433926208304.969,9445785.0,99.15,0.026743194431362236,uk,uk,1,13.119935612767206,8.497806477616047,27.022172236917317,26.79614032964352,18.08551944168111,16.061079168222147
2019,THA,ARE,040210,0.0,4904,-0.534,543976691793.886,71522271.0,66.6524,433926208304.969,9445785.0,99.15,0.1098542702112193,uk,uk,1,0.0,8.497806477616047,27.022172236917317,26.79614032964352,18.08551944168111,16.061079168222147
2019,THA,ARE,190531,1784.46,4904,-0.298,543976691793.886,71522271.0,66.6524,433926208304.969,9445785.0,99.15,0.11650990680636564,uk,uk,1,7.487431364095237,8.497806477616047,27.022172236917317,26.79614032964352,18.08551944168111,16.061079168222147
2019,THA,ARE,200599,269930.4835,4904,0.145,543976691793.886,71522271.0,66.6524,433926208304.969,9445785.0,99.15,0.08857880765972946,uk,uk,1,12.505923440961958,8.497806477616047,27.022172236917317,26.79614032964352,18.08551944168111,16.061079168222147
2019,THA,ARE,210390,482198.11,4904,0.421,543976691793.886,71522271.0,66.6524,433926208304.969,9445785.0,99.15,0.11793540519363853,uk,uk,1,13.08611239902033,8.497806477616047,27.022172236917317,26.79614032964352,18.08551944168111,16.061079168222147
2019,THA,ARE,210690,1557727.7650000001,4904,0.198,543976691793.886,71522271.0,66.6524,433926208304.969,9445785.0,99.15,0.0791313834910147,uk,uk,1,14.258739398472757,8.497806477616047,27.022172236917317,26.79614032964352,18.08551944168111,16.061079168222147
2020,THA,BHR,020714,1885614.975,5382,0.823,500461898480.246,71641484.0,77.8437,35837632978.7234,1472204.0,99.671,0.08318259611347915,uk,uk,1,14.44976510267254,8.590815331286851,26.938797305891292,24.30226437875169,18.087184849626773,14.202271155625196
2020,THA,BHR,160100,0.0,5382,-0.231,500461898480.246,71641484.0,77.8437,35837632978.7234,1472204.0,99.671,0.06985574257019694,uk,uk,1,0.0,8.590815331286851,26.938797305891292,24.30226437875169,18.087184849626773,14.202271155625196
2020,THA,BHR,160232,498786.59,5382,0.287,500461898480.246,71641484.0,77.8437,35837632978.7234,1472204.0,99.671,0.013558677744173327,uk,uk,1,13.119935612767206,8.590815331286851,26.938797305891292,24.30226437875169,18.087184849626773,14.202271155625196
2020,THA,BHR,040210,0.0,5382,-0.534,500461898480.246,71641484.0,77.8437,35837632978.7234,1472204.0,99.671,0.02510479977906262,uk,uk,1,0.0,8.590815331286851,26.938797305891292,24.30226437875169,18.087184849626773,14.202271155625196
2020,THA,BHR,190531,1784.46,5382,-0.298,500461898480.246,71641484.0,77.8437,35837632978.7234,1472204.0,99.671,0.014400085996142795,uk,uk,1,7.487431364095237,8.590815331286851,26.938797305891292,24.30226437875169,18.087184849626773,14.202271155625196
2020,THA,BHR,200599,269930.4835,5382,0.145,500461898480.246,71641484.0,77.8437,35837632978.7234,1472204.0,99.671,0.09909745757692924,uk,uk,1,12.505923440961958,8.590815331286851,26.938797305891292,24.30226437875169,18.087184849626773,14.202271155625196
2020,THA,BHR,210390,482198.11,5382,0.421,500461898480.246,71641484.0,77.8437,35837632978.7234,1472204.0,99.671,0.05400983735068573,uk,uk,1,13.08611239902033,8.590815331286851,26.938797305891292,24.30226437875169,18.087184849626773,14.202271155625196
2020,THA,BHR,210690,1557727.7650000001,5382,0.198,500461898480.246,71641484.0,77.8437,35837632978.7234,1472204.0,99.671,0.08119989676305837,uk,uk,1,14.258739398472757,8.590815331286851,26.938797305891292,24.30226437875169,18.087184849626773,14.202271155625196
2020,THA,KWT,020714,1885614.975,5666,0.823,500461898480.246,71641484.0,77.8437,111045470605.715,4400267.0,99.1059,0.13705930634965302,uk,fr,0,14.44976510267254,8.642238680390461,26.938797305891292,25.43320559947363,18.087184849626773,15.297175778865604
2020,THA,KWT,160100,0.0,5666,-0.231,500461898480.246,71641484.0,77.8437,111045470605.715,4400267.0,99.1059,0.04490091208084249,uk,fr,0,0.0,8.642238680390461,26.938797305891292,25.43320559947363,18.087184849626773,15.297175778865604
2020,THA,KWT,160232,498786.59,5666,0.287,500461898480.246,71641484.0,77.8437,111045470605.715,4400267.0,99.1059,0.06745360922498815,uk,fr,0,13.119935612767206,8.642238680390461,26.938797305891292,25.43320559947363,18.087184849626773,15.297175778865604
